movieId,Title,genres,Actors,Director,Plot,Poster
88347,Without Warning,Sci-Fi,"Jack Palance, Martin Landau, Tarah Nutter, Christopher S. Nelson",Greydon Clark,An alien creature stalks human prey.,https://m.media-amazon.com/images/M/MV5BMWJmNzQ0MTMtZThjMy00YjFlLTg2NTktNWRlMjcxOTU5YWE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
70507,Days of Darkness,Comedy|Drama|Fantasy,"Marc Labrèche, Diane Kruger, Sylvie Léonard, Caroline Néron",Denys Arcand,"Jean-Marc Leblanc (Labrèche), a desperate civil servant, escapes reality as we all know it, to imagine himself as the hero in imaginary adventures.",https://m.media-amazon.com/images/M/MV5BNmI3MTI4ZTMtNThkNC00NGFkLWI1NTctYjhjZTQ5OWNhMmZmXkEyXkFqcGdeQXVyMjQzMjY4MjU@._V1_SX300.jpg
146244,Dil To Pagal Hai,Comedy|Drama|Romance,"Shah Rukh Khan, Madhuri Dixit, Karisma Kapoor, Akshay Kumar",Yash Chopra,"A grand musical about three passionate and dreamy characters: Rahul, Pooja and Nisha. Will their dreams come true? Will they find their true love?",https://m.media-amazon.com/images/M/MV5BYWQ5ZjgyMmEtMWUwNi00YmJjLTljOWUtNDlkNjNlMDU2NDJjXkEyXkFqcGdeQXVyNTkzNDQ4ODc@._V1_SX300.jpg
5260,Life is to Whistle,Drama,"José Andrade, Maudelet Badia, Elena Bolaños, Rolando Brito",Fernando Pérez,"Three characters in present-day Havana must choose between clinging to their self-restricting beliefs, or getting rid of them to live more freely. Ballerina Mariana has promised God ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTIyMTE5NTI5MF5BMl5BanBnXkFtZTcwNTI5NDgxMQ@@._V1_SX300.jpg
94220,Naked Ambition: An R Rated Look at an X Rated Industry,Documentary,"Michael Grecco, Tera Patrick, Evan Seinfeld, Simon Karmarkar",Michael Grecco,"Noted Celebrity Photographer, Michael Grecco, sets out to capture the essence of the AVN Awards and Convention where the best in American Pornography is displayed, celebrated and honored.",https://m.media-amazon.com/images/M/MV5BMTQzNDk5NDExMl5BMl5BanBnXkFtZTcwNjAxMTg0Mg@@._V1_SX300.jpg
88138,Snow Flower and the Secret Fan,Drama,"Russell Wong, Bingbing Li, Archie Kao, Ji-hyun Jun",Wayne Wang,A story set in nineteenth-century China and focusing on the life-long friendship between two girls who develop their own secret code as a way to contend with the rigid social norms imposed on women.,https://m.media-amazon.com/images/M/MV5BMTU2NzEzNTYzNl5BMl5BanBnXkFtZTcwOTU4MTA3NA@@._V1_SX300.jpg
31705,Beautiful Boxer,Action|Drama,"Asanee Suwan, Sorapong Chatree, Orn-Anong Panyawong, Nukkid Boonthong",Ekachai Uekrongtham,Bio-pic of transgender Muay Thai boxer Parinya Charoenphol who pursued the sport to pay for her sex change operation.,https://m.media-amazon.com/images/M/MV5BMzEzMDc2NDA4MV5BMl5BanBnXkFtZTcwNjQwNDk5Ng@@._V1_SX300.jpg
64037,Surveillance,Crime|Mystery|Thriller,"Caroline Aaron, Hugh Dillon, David Gane, Gill Gayle",Jennifer Lynch,Two FBI agents attempt to clarify the murders occurring in a desolate region. They approach the witnesses of the latest incident with the help of the local police. All of them hide something and all have wildly different stories to tell.,https://m.media-amazon.com/images/M/MV5BYmU2YzJhZTctNmZmNS00OGNlLWIzODctMmYxMTQ1MzRmYjZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
150322,Paa,Children|Drama,"Amitabh Bachchan, Abhishek Bachchan, Vidya Balan, Paresh Rawal",R. Balki,A father tries to help his son cope with a rare condition that causes the young boy to age beyond his years.,https://m.media-amazon.com/images/M/MV5BYWMwODliMDgtNzc5MS00NzZmLWJmYWEtMzU4Zjg3NzY3YzAyXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg
8964,Callas Forever,Drama,"Fanny Ardant, Jeremy Irons, Joan Plowright, Jay Rodan",Franco Zeffirelli,The last days of legendary opera singer Maria Callas.,https://m.media-amazon.com/images/M/MV5BMTcxMDM3Njg4Nl5BMl5BanBnXkFtZTYwMzQ4Mzk5._V1_SX300.jpg
129250,Superfast!,(no genres listed),"Alex Ashbaugh, Dale Pavinski, Lili Mirojnick, Andrea Navedo","Jason Friedberg, Aaron Seltzer",Undercover cop Lucas White joins Vin Serento's LA gang of illegal street racers. They are fast and they are furious and they plan to double cross LA crime kingpin Juan Carlos de la Sol who ...,https://m.media-amazon.com/images/M/MV5BNjM3MjQxNjkxM15BMl5BanBnXkFtZTgwMDIyMTA0NDE@._V1_SX300.jpg
6740,Bingo,Adventure|Comedy,"Cindy Williams, David Rasche, Robert J. Steinmiller Jr., David French",Matthew Robbins,A runaway circus dog befriends a young boy who has trouble fitting in with his friends.,https://m.media-amazon.com/images/M/MV5BMzcyNzk2OTAtNjJkNS00YWFiLTgxNDAtZDc1MTNiZTBiYjM0XkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_SX300.jpg
125795,Björk: Biophilia Live,Documentary,"David Attenborough, Björk","Nick Fenton, Peter Strickland","Icelandic artist, Björk, performs songs from her eighth album with evocative visuals provided by designers from around the world.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5MTg2NDYyNV5BMl5BanBnXkFtZTgwNjExNDc0MjE@._V1_SX300.jpg
89386,Pearl Jam Twenty,Documentary|Musical,"Cameron Crowe, Jeff Ament, Matt Cameron, Stone Gossard",Cameron Crowe,A documentary on the band Pearl Jam that marks their 20th anniversary in the year 2011.,https://m.media-amazon.com/images/M/MV5BMTM3Njc0NTg3OV5BMl5BanBnXkFtZTcwMTc2NDExNg@@._V1_SX300.jpg
40010,Duck Season,Comedy,"Diego Cataño, Daniel Miranda, Enrique Arreola, Danny Perea",Fernando Eimbcke,"Flama and Moko are fourteen years old; they have been best friends since they were kids. They have everything they need to survive yet another boring Sunday: an apartment without parents, ...",https://m.media-amazon.com/images/M/MV5BMTU5MDA4Mjc3Nl5BMl5BanBnXkFtZTcwMDIwNjIzMQ@@._V1_SX300.jpg
104097,My Little Pony: Equestria Girls,Animation|Children|Fantasy,"Tara Strong, Ashleigh Ball, Andrea Libman, Tabitha St. Germain","Jayson Thiessen, Noelle Benvenuti(co-director)","Via a magic mirror, Twilight Sparkle travels into an alternate universe in order to recover a crown that was stolen from the Crystal Empire. Upon her arrival she is horrified to learn that she has turned into a human.",https://m.media-amazon.com/images/M/MV5BMTg4MzI3MzA3NV5BMl5BanBnXkFtZTcwNjc2NzM2OQ@@._V1_SX300.jpg
88270,Peep World,Comedy,"Lewis Black, Ron Rifkin, Rainn Wilson, Taraji P. Henson",Barry W. Blaustein,Four siblings implode after the release of a book written about them.,https://m.media-amazon.com/images/M/MV5BMTg3ODg5NTg2OF5BMl5BanBnXkFtZTcwODE5NDE0NA@@._V1_SX300.jpg
163470,Murder 2,Action|Crime|Drama,"Emraan Hashmi, Jacqueline Fernandez, Prashant Narayanan, Sulagna Panigrahi",Mohit Suri,An ex-cop is hired by a pimp to find missing call girls and the man responsible behind their abduction.,https://m.media-amazon.com/images/M/MV5BODBiNTk1NjUtZDY3NC00YjUwLTgxNmItMjExZjcyNDdkZjQ1XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg
72360,Rocks,Action|Animation|Fantasy,"Rainer Basedow, Michael Habeck","Chris Stenner, Arvid Uibel, Heidi Wittlinger","Apparently, rocks are having conversations all around us, but they talk very, very slowly...",https://m.media-amazon.com/images/M/MV5BZDFkMGViZjctZGU1ZS00NWQzLWFkNGYtYmRhMjBhNDA1ODU0XkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_SX300.jpg
34238,Symmetry,Crime|Drama,"Arkadiusz Detmer, Andrzej Chyra, Janusz Bukowski, Marcin Jedrzejewski",Konrad Niewolski,A man falsely accused of assaulting an old woman tries to adapt to his new life in prison.,https://m.media-amazon.com/images/M/MV5BMTE4ZDZmZTUtYjAwMy00MjRiLTgyNzgtNWZlZTgzZjM4YjE1XkEyXkFqcGdeQXVyMTc4MzI2NQ@@._V1_SX300.jpg
136620,Pokémon: Arceus and the Jewel of Life,Animation|Children,"Sarah Natochenny, Michele Knotz, Emily Bauer, James Carter Cathcart",Kunihiko Yuyama,"Arceus, creator of the world, comes to pass judgement on humanity for the theft of the Jewel of Life, but Ash Ketchum and his friends are sent back in time to discover and possible reverse the events that led to Arceus' vendetta.",https://m.media-amazon.com/images/M/MV5BNmNlMzE0YTQtMWE0Ni00N2FkLWI3NDItNDdjM2VkYmJmNGU5XkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_SX300.jpg
124356,The Missing Lynx,Animation|Children,"David Robles, Cecilia Santiago, Conchi López, Abraham Aguilar","Raul Garcia, Manuel Sicilia",A group of animals look for a way off of an eccentric billionaire's own personal Noah's Ark.,https://m.media-amazon.com/images/M/MV5BYmUxMGNjZDctYmE3OS00MjgyLWJhODEtZTI5ODE3OThjZmFlXkEyXkFqcGdeQXVyNTc3NTUzMTU@._V1_SX300.jpg
2438,Outside Ozona,Comedy|Drama|Thriller,"Robert Forster, Kevin Pollak, Sherilyn Fenn, David Paymer",J.S. Cardone,A drama revolving around a group of strangers brought together by a common occurrence as well as listening to the same radio station.,https://m.media-amazon.com/images/M/MV5BMTIyMjAzOTM1NF5BMl5BanBnXkFtZTcwMjA1MzcxMQ@@._V1_SX300.jpg
123107,The Phantom of the Opera,Drama|Mystery|Romance|Thriller,"Gerard Butler, Emmy Rossum, Patrick Wilson, Miranda Richardson",Joel Schumacher,A young soprano becomes the obsession of a disfigured and murderous musical genius who lives beneath the Paris Opéra House.,https://m.media-amazon.com/images/M/MV5BNDczNzg4OTM3MV5BMl5BanBnXkFtZTcwOTQzMTEzMw@@._V1_SX300.jpg
117322,Dream Boy,Drama|Romance,"Stephan Bender, Thomas Jay Ryan, Diana Scarwid, Tom Gilroy",James Bolton,Chronicles the relationship between two gay teenagers in the rural south in the late '70s.,https://m.media-amazon.com/images/M/MV5BMDA1MzUyMWUtZDk4Yy00MDU3LTg5ODktNTRhYzQzNjY0YzA0XkEyXkFqcGdeQXVyMTk3NDAwMzI@._V1_SX300.jpg
128093,"Bo Burnham: Words, Words, Words",Comedy,Bo Burnham,Shannon Hartman,"The internet (and soon to be movie, TV, radio, etc.) phenomenon, Bo Burnham, brings you his first one-hour stand-up special ""Bo Burnham: Words, Words, Words"" from the House of Blues in Boston.",https://m.media-amazon.com/images/M/MV5BNzM3MmE1MjItNjhmNy00NmU1LTgyOTctNjNmYTgzYmEwODMwXkEyXkFqcGdeQXVyODU3NzEzOTk@._V1_SX300.jpg
100034,Girl Model,Documentary,"Ashley Arbaugh, Olivia Arben, Rachel Blais, Tigran Khachatrian","David Redmon, Ashley Sabin","A documentary on the modeling industry's 'supply chain' between Siberia, Japan, and the U.S., told through the experiences of the scouts, agencies, and a 13-year-old model.",https://m.media-amazon.com/images/M/MV5BMjAyNjAyODcwNV5BMl5BanBnXkFtZTcwNDY4ODQzOA@@._V1_SX300.jpg
7021,Pure Luck,Comedy|Crime,"Martin Short, Danny Glover, Sheila Kelley, Sam Wanamaker",Nadia Tass,"The daughter of a wealthy businessman has disappeared in Mexico, and all the efforts to find her have been unsuccessful. A psychologist, knowing that the girl has an ultra bad luck, ...",https://m.media-amazon.com/images/M/MV5BNjdjNjU0NDMtZjkzNC00MTVlLWJmMjgtNTU0NjVjNTFkMDVhXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg
92234,Red Tails,Action|Adventure|Drama|War,"Terrence Howard, Cuba Gooding Jr., Nate Parker, David Oyelowo",Anthony Hemingway,"A crew of African American pilots in the Tuskegee training program, having faced segregation while kept mostly on the ground during World War II, are called into duty under the guidance of Col. A.J. Bullard.",https://m.media-amazon.com/images/M/MV5BNDQ5MTg2NzI4OF5BMl5BanBnXkFtZTcwMDM2NzQzNg@@._V1_SX300.jpg
8979,Guerrilla: The Taking of Patty Hearst,Documentary,"Russ Little, Michael Bortin, Timothy Findley, Dan Grove",Robert Stone,"February 4, 1974, Patty Hearst, granddaughter of William Randolph Heart, was kidnapped by the Symbionese Liberation Army (SLA), who first demanded a prisoner swap for Hearst, then, as it ...",https://m.media-amazon.com/images/M/MV5BMTI0NDU4NjMyN15BMl5BanBnXkFtZTcwNzYzNTY0MQ@@._V1_SX300.jpg
136580,The Prodigies,Animation|Sci-Fi,"Jeffrey Evan Thomas, Dominic Gould, Moon Dailly, Lauren Ashley Carter",Antoine Charreyron,Five young prodigies assaulted in New York's Central Park plot the perfect revenge.,https://m.media-amazon.com/images/M/MV5BMjM3NTM5NzU4NF5BMl5BanBnXkFtZTgwMTAwNjAzMTE@._V1_SX300.jpg
136538,Teen Titans: Trouble in Tokyo,Action|Adventure|Animation|Children|Sci-Fi,"Greg Cipes, Scott Menville, Khary Payton, Tara Strong","Michael Chang, Ben Jones, Matt Youngberg","After a battle with a high-tech villain named, Saiko-Tek, the Teen Titans travel to the city of Tokyo where they find themselves embroiled in a conflict with an ancient enemy.",https://m.media-amazon.com/images/M/MV5BNTc0NjM3NTI3NV5BMl5BanBnXkFtZTgwODE4NjAwNzE@._V1_SX300.jpg
121366,Get a Horse!,Animation|Children|Comedy,"Walt Disney, Marcellite Garner, Russi Taylor, Billy Bletcher",Lauren MacMullan,"Mickey, Minnie, Horace Horsecollar, and Clarabelle Cow go on a musical wagon ride until Peg-Leg Pete tries to run them off the road.",https://m.media-amazon.com/images/M/MV5BMTQxNDIzMDI3NF5BMl5BanBnXkFtZTcwODE4OTA3OQ@@._V1_SX300.jpg
82684,Trash Humpers,Drama,"Rachel Korine, Brian Kotzur, Travis Nicholson, Harmony Korine",Harmony Korine,"Follows the lives of a small group of sociopathic elderly people in Nashville, Tennessee.",https://ia.media-imdb.com/images/M/MV5BMjI3MDA5NDc1OV5BMl5BanBnXkFtZTcwNTAzNjMzMw@@._V1_SX300.jpg
157561,Thani Oruvan,Action|Thriller,"Jayam Ravi, Arvind Swamy, Nayanthara, Nassar",Mohan Raja,"Siddharth Abimanyu, an influential scientist, is involved in various illegal medical practices. Mithran, an efficient IPS officer, decides to expose him.",https://m.media-amazon.com/images/M/MV5BMzgwZjcyZjItN2Q5Mi00NTM3LTg0YmMtMmQ2NmVmY2Y4MzY0XkEyXkFqcGdeQXVyOTA0NTIzNzU@._V1_SX300.jpg
130474,Suite Française,Drama|Romance|War,"Michelle Williams, Kristin Scott Thomas, Margot Robbie, Eric Godon",Saul Dibb,"During the early years of Nazi occupation of France in World War II, romance blooms between Lucile Angellier (Michelle Williams), a French villager, and Bruno von Falk (Matthias Schoenaerts), a German soldier.",https://m.media-amazon.com/images/M/MV5BMTczMjg3MzQ0NF5BMl5BanBnXkFtZTgwMDYyNzY4NDE@._V1_SX300.jpg
31429,Aliens of the Deep,Documentary|IMAX,"Anatoly M. Sagalevitch, Genya Chernaiev, Victor Nischeta, Pamela Conrad","James Cameron, Steven Quale","James Cameron teams up with NASA scientists to explore the Mid-Ocean Ridge, a submerged chain of mountains that band the Earth and are home to some of the planet's most unique life forms.",https://m.media-amazon.com/images/M/MV5BMTk2NjU2ODA1M15BMl5BanBnXkFtZTcwNzI0NDcyMQ@@._V1_SX300.jpg
105040,Dragon Day,Drama|Sci-Fi|Thriller,"Ethan Flower, Osa Wallander, Jenn Gotzon Chandler, Eloy Méndez",Jeffrey Travis,"A family getaway to a mountain town turns deadly when China launches a massive cyberattack against the USA, forcing former NSA engineer Duke Evans to fight to save his wife and daughter in the New World Order.",https://m.media-amazon.com/images/M/MV5BNzczNjIwOTY0OV5BMl5BanBnXkFtZTgwMTg3NzkwMDE@._V1_SX300.jpg
101904,Happy,Documentary|Drama,"Marci Shimoff, Ed Diener, Richard Davidson, Mihaly Csikszentmihalyi",Roko Belic,Happy takes us on a journey from the swamps of Louisiana to the slums of Kolkata in search of what really makes people happy.,https://m.media-amazon.com/images/M/MV5BMjI1NTg1MzcwM15BMl5BanBnXkFtZTcwMjA2OTU4NQ@@._V1_SX300.jpg
109057,Alone,Drama|Romance,"Melis Birkan, Cemal Hünal, Yildiz Kültür, Serif Bozkurt",Çagan Irmak,"Tells about those people whose lives have been isolated by modern lifestyles; It is also Foods, mothers, old songs and love that this movie is consists of.",https://m.media-amazon.com/images/M/MV5BN2QwMmZiYmItZTE0Ny00MzYxLTlkMjAtZjEyZTA1ZWRlNTU0XkEyXkFqcGdeQXVyMjExNjgyMTc@._V1_SX300.jpg
127192,The Bronze,Comedy|Drama,"Melissa Rauch, Gary Cole, Thomas Middleditch, Sebastian Stan",Bryan Buckley,A foul-mouthed former gymnastics bronze medalist with local celebrity status reluctantly trains a rising Olympics aspirant.,https://m.media-amazon.com/images/M/MV5BMTUxMzI2Mzc5Ml5BMl5BanBnXkFtZTgwODQzOTU2NzE@._V1_SX300.jpg
97132,Urbanized,Documentary,"Norman Foster, Jan Gehl, Ellen Dunham-Jones, Amanda M. Burden",Gary Hustwit,"A documentary about the design of cities, which looks at the issues and strategies behind urban design and features some of the world's foremost architects, planners, policymakers, builders, and thinkers.",https://m.media-amazon.com/images/M/MV5BMTY1NTI2NzUzNV5BMl5BanBnXkFtZTgwNDc5NDA2MDE@._V1_SX300.jpg
6284,DysFunktional Family,Comedy|Documentary,"Eddie Griffin, Joe Howard, Matthew Brent, Robert Noble",George Gallo,"Documentary on comedian Eddie Griffin who heads back home to a family reunion, which includes two uncles - one a porn director and the other an ex-pimp.",https://m.media-amazon.com/images/M/MV5BMjEzMzA3NDA3NV5BMl5BanBnXkFtZTYwNjIzNTk5._V1_SX300.jpg
126420,American Heist,Action,"Hayden Christensen, Adrien Brody, Jordana Brewster, Akon",Sarik Andreasyan,"James owes his life to his older brother, Frankie after taking the rap for a crime they committed together. While Frankie served time, James worked to turn his life around, got a steady job and began courting his former girlfriend Emily. Now, Frankie is released and back on the streets with no money and no place to go.",https://m.media-amazon.com/images/M/MV5BMTQ4Mjg2ODQ5Ml5BMl5BanBnXkFtZTgwMTM4OTA3NTE@._V1_SX300.jpg
61100,Still Life,Drama|Romance,"Eddie Marsan, Joanne Froggatt, Karen Drury, Andrew Buchan",Uberto Pasolini,A council case worker looks for the relatives of those found dead and alone.,https://m.media-amazon.com/images/M/MV5BMjIyMzI1ODU5MF5BMl5BanBnXkFtZTgwNTIyMTI2MzE@._V1_SX300.jpg
44674,Wheel of Time,Documentary,"The Dalai Lama, Lama Lhundup Woeser, Takna Jigme Sangpo, Matthieu Ricard",Werner Herzog,"Wheel of Time is Werner Herzog's photographed look at the largest Buddhist ritual in Bodh Gaya, India.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3NzUwODc0MF5BMl5BanBnXkFtZTcwNjMwMDEzMQ@@._V1_SX300.jpg
3322,3 Strikes,Comedy,"Brian Hooks, N'Bushe Wright, Faizon Love, E-40",DJ Pooh,"Brian Hooks plays a character who is just released from jail. And the state adopts a ""3 strikes"" rule for felons that involves serious penalties. Hooks has 2 strikes, and wants to change ...",https://m.media-amazon.com/images/M/MV5BMTIzOTU5NTIxMl5BMl5BanBnXkFtZTYwODM1Mzk5._V1_SX300.jpg
7146,What Alice Found,Crime|Drama,"Judith Ivey, Bill Raymond, Emily Grace, Jane Lincoln Taylor",A. Dean Bell,A young woman looking to escape her life is rescued on the highway by a friendly couple in an RV. But as the miles pass the couple's motives come into question and a strange mother/daughter relationship evolves.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzMzcwODY4NF5BMl5BanBnXkFtZTcwMzY4MzQyMQ@@._V1_SX300.jpg
60463,Dark Floors,Fantasy|Horror,"William Hope, Leon Herbert, Ronald Pickup, Philip Bretherton","Pete Riski, Alan Smithee",A man emerges with his autistic daughter and three others from a hospital elevator to find themselves trapped in the building with devilish monsters.,https://m.media-amazon.com/images/M/MV5BYzE2NTE2YmItY2NiMC00MmIwLWE5NTktM2Q5YmIzZGIyZWRjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
103315,Odd Thomas,Drama|Fantasy|Mystery|Thriller,"Anton Yelchin, Ashley Sommers, Leonor Varela, Matthew Page",Stephen Sommers,"In a California desert town, a short-order cook with clairvoyant abilities encounters a mysterious man with a link to dark, threatening forces.",https://m.media-amazon.com/images/M/MV5BMjI1MDE2NjI1OV5BMl5BanBnXkFtZTgwMzEyMTMxMTE@._V1_SX300.jpg
142386,The Assassin,Drama,"Qi Shu, Chen Chang, Yun Zhou, Satoshi Tsumabuki",Hsiao-Hsien Hou,A female assassin receives a dangerous mission to kill a political leader in eighth-century China.,https://m.media-amazon.com/images/M/MV5BNTczMTk3MjMyOV5BMl5BanBnXkFtZTgwMjA2Mjk4NjE@._V1_SX300.jpg
127072,Lightning Bolt: The Power of Salad,Documentary,"Brian Chippendale, Brian Gibson, John Dwyer, Jeff Rosenberg","Peter Glantz, Nick Noe","Lightning Bolt's 2001 tour through the United States, featuring live performances and interviews with the the band, friends and family.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjI4NjQ0Mjk4NF5BMl5BanBnXkFtZTcwNjc2OTk3MQ@@._V1_SX300.jpg
156781,Jimmy Carr: Telling Jokes,Comedy,Jimmy Carr,Tristram Shapeero,Jimmy Carr delivers more of his cynical take on life's little absurdities in his trademark deadpan style in this live stand-up release.,https://m.media-amazon.com/images/M/MV5BMTY3NTg0MjUyOF5BMl5BanBnXkFtZTcwOTA2MjQxMw@@._V1_SX300.jpg
78653,Everyone Else,Drama|Romance,"Lars Eidinger, Birgit Minichmayr, Hans-Jochen Wagner, Nicole Marischka",Maren Ade,"While on a Mediterranean vacation, a seemingly happy boyfriend and girlfriend find their connection to one another tested as they bond with another couple.",https://m.media-amazon.com/images/M/MV5BMTc1ODA4MjM0MF5BMl5BanBnXkFtZTcwMzIxNTgyMg@@._V1_SX300.jpg
141558,Bergman Island,(no genres listed),"Ingmar Bergman, Erland Josephson, Marie Nyreröd",Marie Nyreröd,All three documentaries is mainly shot in the home of Ingmar Bergman. This is the first time ever that a film maker has access to Ingmar Bergman in his home at the small island Fårö in the ...,https://m.media-amazon.com/images/M/MV5BMTI3NjIyNzA3M15BMl5BanBnXkFtZTcwMTU1NjY0Mg@@._V1_SX300.jpg
169198,Almost Adults,Comedy|Drama|Romance,"Natasha Negovanlis, Elise Bauman, Justin Gerhard, Winny Clarke",Sarah Rotella,A film about growing apart when growing up. Two best friends relationship strains when one deals with her newfound sexuality and the other with breaking up with her long term boyfriend.,https://m.media-amazon.com/images/M/MV5BNGNiMWNmMzAtMmNhNS00MGE1LTg0YTQtYTliNjA2ODY3MjZiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjc1NDA2MjU@._V1_SX300.jpg
135266,Zenon: The Zequel,Adventure|Children|Comedy|Sci-Fi,"Kirsten Storms, Shadia Simmons, Lauren Maltby, Susan Brady",Manny Coto,A mischievous fifteen-year-old girl living on a space station helps a group of homeless aliens.,https://m.media-amazon.com/images/M/MV5BOTUxODkxMjA5N15BMl5BanBnXkFtZTcwMDg1MTMyMQ@@._V1_SX300.jpg
80775,Tamara Drewe,Comedy|Drama|Romance,"Gemma Arterton, Roger Allam, Bill Camp, Dominic Cooper",Stephen Frears,"A young newspaper writer returns to her hometown in the English countryside, where her childhood home is being prepped for sale.",https://m.media-amazon.com/images/M/MV5BMjAyOTIyMjI0Nl5BMl5BanBnXkFtZTcwMzcyODE3Mw@@._V1_SX300.jpg
5104,Cows,Drama,"Emma Suárez, Carmelo Gómez, Ana Torrent, Karra Elejalde",Julio Medem,"Set in the Basque region, a story of the rivalry of two families, period 1870-1935",https://m.media-amazon.com/images/M/MV5BMTMwOTc2NDcwMV5BMl5BanBnXkFtZTcwNzQyNDMzMQ@@._V1_SX300.jpg
119948,Let's Kill Ward's Wife,Comedy,"Amy Acker, Ava Carpinello, James Carpinello, Dagmara Dominczyk",Scott Foley,"Ward's wife is a bitch. Everyone knows it. Including Ward. After numerous conversations and ruminations on the subject amongst Ward's colorful group of friends, a fortuitous accident leads ...",https://m.media-amazon.com/images/M/MV5BMjI5NDUyNDY4Ml5BMl5BanBnXkFtZTgwMTgxOTEyMzE@._V1_SX300.jpg
51127,loudQUIETloud: A Film About the Pixies,Documentary,"Frank Black, Kim Deal, David Lovering, Joey Santiago","Steven Cantor(co-director), Matthew Galkin(co-director)","loudQUIETloud is the story of this unforseen plot twist. A deeply compelling portrait of four band members and their difficult, tense, and ultimately triumphant return.",https://m.media-amazon.com/images/M/MV5BMTUyMDQ3ODc5Ml5BMl5BanBnXkFtZTcwMzAwMTUzMQ@@._V1_SX300.jpg
26681,Bullet in the Head,Action|Drama|War,"Tony Chiu-Wai Leung, Jacky Cheung, Waise Lee, Simon Yam",John Woo,"When three close friends escape from Hong Kong to war-time Saigon to start a criminal's life, they all go through a harrowing experience which totally shatters their lives and their friendship forever.",https://m.media-amazon.com/images/M/MV5BOWJiMjNhMGEtYjRiMC00ZWIwLThiNTYtNTNhN2UyOTZkYmNmL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
117121,Dorothy Mills,Drama|Horror|Mystery|Thriller,"Carice van Houten, Jenn Murray, David Wilmot, Ger Ryan",Agnès Merlet,A psychiatrist is assigned to work on the case of a disturbed young girl.,https://m.media-amazon.com/images/M/MV5BNWVmYTA0MDYtNGE4MC00NDY2LTgyZmItNWE3NTg3Nzc4ZDljXkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_SX300.jpg
155245,The Patriarch,(no genres listed),"Temuera Morrison, Akuhata Keefe, Nancy Brunning, Jim Moriarty",Lee Tamahori,"From the author of ""The Whale Rider"", a tale of family rivalry and reconciliation, set against the stunning backdrop of rural New Zealand in the 1960s.",https://images-na.ssl-images-amazon.com/images/M/MV5BNmEyNWM2NzEtZDVhZC00NTdiLTg3NjAtNDI2Mjk1OTEzZWI5XkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_SX300.jpg
145514,Marguerite,Drama,"Catherine Frot, André Marcon, Michel Fau, Christa Théret",Xavier Giannoli,"Paris, 1920s. Marguerite Dumont is a wealthy woman, lover of the music and the opera. She loves to sing for her friends, although she's not a good singer. Both her friends and her husband ...",https://m.media-amazon.com/images/M/MV5BMjI2MTE0NzM2N15BMl5BanBnXkFtZTgwMjc0Mjg3NzE@._V1_SX300.jpg
85547,"Hugh Hefner: Playboy, Activist and Rebel",Documentary,"Larry Adler, Bobbie Arnstein, Joan Baez, Count Basie",Brigitte Berman,"A look at the battles Hugh Hefner fought over the years against the U.S. government, the religious right, and militant feminists.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjIyMDI3ODQ0N15BMl5BanBnXkFtZTgwNDU5MzA2MDE@._V1_SX300.jpg
59216,Antares,Drama,"Petra Morzé, Andreas Patton, Hary Prinz, Susanne Wuest",Götz Spielmann,"A deadly car crash sets off three parallel stories of women at crisis points, faltering behind the doors of the same, plain Vienna apartment block. A bored nurse with a stable, comfortable ...",https://m.media-amazon.com/images/M/MV5BYTYxMmQxY2UtMmQ3ZC00MDIyLWFhMzYtNjc3ZTZiYWU5MjUzXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg
87792,Route Irish,Drama|Thriller,"Mark Womack, Andrea Lowe, John Bishop, Geoff Bell",Ken Loach,The story of a private security contractor in Iraq who rejected the official explanation of his friend's death and sets out to discover the truth.,https://m.media-amazon.com/images/M/MV5BMTQxNjE0MzcxOF5BMl5BanBnXkFtZTcwNzkxNDc0NA@@._V1_SX300.jpg
